City ID,city,Max Temp,Lat,Lng,Humidity,Cloudiness,Wind Speed,country,Date
289,maragogi,22.35,-9.0122,-35.2225,92,30,1.91,BR,1655104822
290,tuatapere,7.01,-46.1333,167.6833,77,89,6.94,NZ,1655104823
291,castro,2.5,-24.7911,-50.0119,75,0,1.12,BR,1655104823
292,cap malheureux,24.7,-19.9842,57.6142,68,71,4.02,MU,1655104824
293,port alfred,23.94,-33.5906,26.891,36,100,6.95,ZA,1655104825
294,arraial do cabo,19.49,-22.9661,-42.0278,64,100,11.47,BR,1655104826
295,saldanha,13.03,-33.0117,17.9442,92,100,8.54,ZA,1655104827
296,maceio,22.69,-9.6658,-35.7353,88,0,0.51,BR,1655104828
297,mayor pablo lagerenza,6.59,-19.9309,-60.7718,39,0,0.95,PY,1655104829
298,lucapa,21.98,-8.4192,20.7447,40,0,2.66,AO,1655104830
299,valdivia,8.05,-39.8142,-73.2459,93,100,1.02,CL,1655104635
300,flinders,12.99,-34.5833,150.8552,66,4,1.24,AU,1655104832
301,nazca,16.48,-14.8333,-74.95,68,0,1.38,PE,1655104834
302,kaitangata,6.93,-46.2817,169.8464,80,98,7.09,NZ,1655104835
303,wanaka,3.95,-44.7,169.15,86,70,0.89,NZ,1655104835
304,mercedes,6.03,-34.6515,-59.4307,76,30,3.39,AR,1655104837
305,san rafael,9.04,-34.6177,-68.3301,45,100,3.45,AR,1655104838
306,santarem,23.07,-2.4431,-54.7083,100,40,1.54,BR,1655104840
307,waipawa,8.72,-41.4122,175.5153,74,5,8.01,NZ,1655104841
308,te anau,1.88,-45.4167,167.7167,91,99,0.74,NZ,1655104841
309,carnarvon,21.68,-24.8667,113.6333,52,0,5.47,AU,1655104842
310,porto nacional,22.0,-10.7081,-48.4172,63,12,0.46,BR,1655104843
311,ancud,10.13,-41.8697,-73.8203,92,100,4.54,CL,1655104844
312,bondowoso,27.56,-7.9135,113.8214,80,94,1.56,ID,1655104845
313,kitui,19.89,-1.367,38.0106,71,100,3.1,KE,1655104846
314,port lincoln,15.2,-34.7333,135.8667,59,63,5.43,AU,1655104771
315,itupiranga,22.18,-5.1347,-49.3267,97,13,1.02,BR,1655104660
316,beloha,21.76,-25.1667,45.05,43,0,4.77,MG,1655104849
317,grand gaube,24.65,-20.0064,57.6608,68,62,4.02,MU,1655104850
318,oranjemund,16.21,-28.55,16.4333,53,100,4.81,NA,1655104851
319,east london,24.52,-33.0153,27.9116,29,0,8.75,ZA,1655104852
320,alice springs,20.75,-23.7,133.8833,32,0,3.09,AU,1655104803
321,richards bay,17.31,-28.783,32.0377,44,7,3.77,ZA,1655104854
322,novo aripuana,21.79,-5.1206,-60.3797,98,100,0.69,BR,1655104854
323,bambous virieux,24.56,-20.3428,57.7575,69,75,8.23,MU,1655104856
324,sola,27.16,-13.8833,167.55,74,11,5.9,VU,1655104857
325,maningrida,29.9,-12.0667,134.2667,43,10,3.19,AU,1655104858
326,dunedin,7.11,-45.8742,170.5036,66,7,11.62,NZ,1655104859
327,lobito,23.97,-12.3481,13.5456,43,0,1.78,AO,1655104860
328,george,13.75,-33.963,22.4617,58,0,1.54,ZA,1655104861
329,tena,18.1,-0.9833,-77.8167,97,100,0.62,EC,1655104808
330,villazon,-1.92,-22.0866,-65.5942,16,0,0.92,BO,1655104862
331,caravelas,20.44,-17.7125,-39.2481,94,100,1.65,BR,1655104863
332,ramotswa,8.79,-24.8716,25.8699,50,0,1.59,BW,1655104864
333,khorixas,17.61,-20.3667,14.9667,41,0,3.59,NA,1655104866
334,namibe,21.13,-15.1961,12.1522,54,0,3.85,AO,1655104866
335,comodoro rivadavia,12.92,-45.8667,-67.5,38,0,7.72,AR,1655104717
336,luderitz,15.55,-26.6481,15.1594,62,100,4.69,NA,1655104868
337,kindu,27.59,-2.95,25.95,57,84,0.74,CD,1655104869
338,alta floresta,18.68,-9.8756,-56.0861,81,83,1.65,BR,1655104870
339,saint-paul,22.42,-21.0096,55.2707,72,49,1.31,RE,1655104871
340,japura,33.94,-0.3167,102.35,48,63,0.51,ID,1655104875
341,pitimbu,22.33,-7.4706,-34.8086,85,7,2.6,BR,1655104876
342,fonte boa,19.18,-2.4959,-66.2662,99,90,1.05,BR,1655104878
343,benguela,23.69,-12.5763,13.4055,43,0,1.94,AO,1655104878
344,kununurra,28.99,-15.7667,128.7333,14,2,4.12,AU,1655104879
345,geraldton,19.23,-28.7667,114.6,59,100,5.14,AU,1655104758
346,faanui,26.38,-16.4833,-151.75,71,96,9.24,PF,1655104881
347,jatibarang,29.43,-6.4747,108.3153,68,100,2.27,ID,1655104883
348,takaka,10.87,-40.85,172.8,83,5,3.74,NZ,1655104884
349,jutai,20.9,-5.1833,-68.9,85,100,1.06,BR,1655104885
350,amahai,28.56,-3.3333,128.9167,73,29,2.28,ID,1655104886
351,los andes,12.74,-32.8337,-70.5983,28,88,1.01,CL,1655104887
352,pangai,26.21,-19.8,-174.35,84,10,6.3,TO,1655104887
353,presidencia roque saenz pena,5.48,-26.7852,-60.4388,70,0,2.43,AR,1655104617
354,lodja,24.59,-3.4833,23.4333,59,100,0.15,CD,1655104889
355,pisco,16.03,-13.7,-76.2167,88,100,1.54,PE,1655104890
356,varzea da palma,18.3,-17.5981,-44.7308,63,98,2.13,BR,1655104890
357,batemans bay,12.28,-35.7167,150.1833,65,2,1.91,AU,1655104891
358,mahalapye,15.29,-23.1041,26.8142,40,0,2.37,BW,1655104892
359,ovalle,11.72,-30.5983,-71.2003,78,88,0.59,CL,1655104665
360,coihaique,2.34,-45.5752,-72.0662,93,75,1.03,CL,1655104682
361,coruripe,22.57,-10.1256,-36.1756,91,4,2.52,BR,1655104894
362,auki,26.36,-8.7676,160.7034,83,14,1.86,SB,1655104895
363,pouebo,23.97,-20.4,164.5667,86,100,3.45,NC,1655104897
364,tarata,6.49,-17.6167,-66.0167,68,0,0.59,BO,1655104898
